ax,ay,az,gx,gy,gz,d1,d2,d3,d4,target
14247,-2916,8763,2101,-177,-4367,157.0,325.0,465.0,363.0,3
14971,-2796,8819,2115,-231,-4685,157.0,322.0,465.0,363.0,3
14987,-2616,9075,3143,35,-4845,156.0,322.0,465.0,363.0,3
14883,-1300,9339,4330,358,-4763,157.0,328.0,461.0,363.0,3
14723,-244,9099,5298,862,-4195,158.0,342.0,465.0,367.0,3
14239,1232,9327,5482,1047,-2682,157.0,325.0,461.0,367.0,3
14111,2100,9579,4065,1162,-1651,156.0,330.0,461.0,367.0,3
14027,1516,9451,2941,1067,-1163,157.0,336.0,465.0,363.0,3
14015,772,9439,2361,771,-991,156.0,330.0,461.0,363.0,3
14439,432,9335,2289,966,-743,157.0,333.0,461.0,370.0,3
14355,592,9387,2150,1120,-548,157.0,333.0,461.0,363.0,3
14091,1308,9919,216,937,109,157.0,333.0,461.0,363.0,3
14031,1040,9895,-600,578,337,158.0,333.0,465.0,363.0,3
14219,348,9419,-175,417,559,157.0,333.0,456.0,360.0,3
14207,884,9623,197,71,1069,157.0,333.0,465.0,360.0,3
13843,1028,9679,429,-91,1738,156.0,333.0,456.0,360.0,3
13947,932,9439,219,-280,2213,157.0,333.0,465.0,363.0,3
14075,-12,9439,150,-515,2417,155.0,328.0,461.0,367.0,3
14063,-724,9191,590,-426,2615,157.0,333.0,461.0,363.0,3
13695,-1148,9343,1040,-408,2501,159.0,336.0,456.0,370.0,3
13455,-1560,9123,1597,-200,2213,155.0,333.0,461.0,363.0,3
13663,-2256,8935,2518,-136,1701,156.0,333.0,461.0,367.0,3
13871,-1964,9047,3099,100,1122,156.0,330.0,456.0,370.0,3
13775,-1172,9275,2887,551,481,157.0,333.0,461.0,370.0,3
13799,-784,9427,2236,260,-110,157.0,333.0,456.0,370.0,3
13455,-444,9727,2048,700,-390,156.0,333.0,456.0,367.0,3
12855,1144,10327,1649,508,-186,158.0,333.0,465.0,360.0,3
12723,1644,10711,582,339,238,157.0,333.0,461.0,360.0,3
12607,1320,10647,-603,-42,553,157.0,330.0,461.0,357.0,3
12379,852,10707,-893,-311,853,157.0,330.0,461.0,357.0,3
12559,348,10455,-907,-706,1112,156.0,333.0,461.0,360.0,3
12755,-96,10107,-904,-799,1242,158.0,336.0,465.0,357.0,3
13071,-548,9983,-1051,-1080,1019,156.0,333.0,461.0,357.0,3
13315,-848,9551,-1023,-1099,595,155.0,330.0,465.0,357.0,3
13567,-1200,9331,-1137,-996,124,157.0,336.0,461.0,357.0,3
13867,-1796,9235,-962,-875,-343,157.0,333.0,461.0,357.0,3
14195,-1376,8595,-595,-379,-1104,155.0,333.0,461.0,357.0,3
14107,-1020,8651,-783,-83,-1384,157.0,333.0,465.0,357.0,3
13923,-1012,8623,-632,-12,-1367,156.0,333.0,461.0,354.0,3
13839,-628,8947,-236,88,-1080,152.0,333.0,461.0,357.0,3
13563,60,9159,-309,81,-612,156.0,333.0,465.0,357.0,3
13379,-108,9375,-737,-148,-481,156.0,333.0,465.0,357.0,3
13391,-332,9479,-704,-356,-311,156.0,330.0,456.0,357.0,3
13299,-708,9387,-593,-434,-321,156.0,330.0,461.0,357.0,3
13199,-860,9331,-699,-541,-329,156.0,333.0,465.0,357.0,3
13327,-1040,9255,-658,-589,-492,156.0,330.0,461.0,357.0,3
13627,-752,9347,-413,-149,-570,150.0,333.0,465.0,357.0,3
13339,-688,9315,-818,53,-397,156.0,330.0,465.0,357.0,3
13447,-1220,8855,-653,225,-379,156.0,333.0,461.0,357.0,3
13539,-1052,9191,0,216,-347,156.0,333.0,461.0,360.0,3
13599,-516,9439,-27,177,-126,156.0,333.0,461.0,357.0,3
13643,-428,9351,-406,16,-80,157.0,330.0,465.0,357.0,3
13539,-748,9479,-472,-137,-68,165.0,330.0,461.0,357.0,3
13539,-988,9559,-379,-384,-30,157.0,330.0,461.0,357.0,3
13595,-972,9495,-150,-476,9,156.0,330.0,461.0,360.0,3
13467,-1168,9155,-19,-443,-167,156.0,330.0,461.0,357.0,3
13547,-1172,9227,-119,-232,-418,156.0,333.0,456.0,363.0,3
13811,-1384,8975,-325,70,-692,156.0,330.0,461.0,357.0,3
13667,-1712,9003,-524,587,-1124,155.0,336.0,461.0,357.0,3
13515,-1588,9083,-537,973,-1595,155.0,330.0,465.0,354.0,3
13151,-700,9503,-482,1386,-1620,157.0,330.0,461.0,360.0,3
12775,1436,10543,-1369,1230,-348,157.0,328.0,465.0,357.0,3
12895,1344,10403,-1350,879,463,156.0,330.0,456.0,360.0,3
12951,688,10643,-1269,218,1349,157.0,325.0,465.0,357.0,3
13023,-100,10527,-983,-286,2017,157.0,333.0,465.0,357.0,3
13167,-1196,10067,-832,-704,2083,157.0,333.0,456.0,357.0,3
13443,-2060,9467,-414,-855,1875,157.0,330.0,456.0,357.0,3
13415,-2328,9127,-59,-746,1507,157.0,330.0,470.0,357.0,3
13499,-2612,8735,114,-463,982,156.0,330.0,461.0,357.0,3
13335,-2820,8887,58,-196,261,157.0,330.0,456.0,357.0,3
13367,-2812,8899,161,198,-436,156.0,330.0,465.0,357.0,3
12839,-2000,9283,297,642,-1639,157.0,328.0,461.0,357.0,3
12351,-1500,9615,358,778,-1850,157.0,330.0,461.0,360.0,3
12599,-844,9727,-101,611,-2030,157.0,330.0,461.0,357.0,3
12683,-596,9711,130,493,-1857,157.0,330.0,461.0,354.0,3
12983,-748,9899,473,115,-1746,157.0,330.0,461.0,360.0,3
13183,-604,9823,840,-106,-1610,157.0,328.0,461.0,360.0,3
13375,-1164,9179,1212,-59,-1609,156.0,330.0,456.0,357.0,3
13687,-1336,8831,1942,114,-1681,156.0,333.0,461.0,357.0,3
13799,-1464,8343,3219,739,-1567,157.0,330.0,461.0,357.0,3
13403,-976,7311,4716,1500,-1495,155.0,330.0,461.0,357.0,3
13151,-532,7331,6137,2510,-1399,155.0,330.0,461.0,360.0,3
13055,1228,8591,5119,2925,-1461,158.0,330.0,461.0,354.0,3
12979,1820,10059,1539,3088,-1219,157.0,330.0,461.0,357.0,3
12663,612,10763,-2203,2197,-1322,156.0,328.0,461.0,357.0,3
12139,-576,11615,-3761,1496,-1443,156.0,330.0,461.0,357.0,3
12743,-2348,11623,-2016,-839,-1091,158.0,325.0,461.0,357.0,3
13147,-2800,11495,861,-1767,-1076,155.0,333.0,480.0,357.0,3
13675,-2016,11075,3069,-2371,-1199,156.0,333.0,461.0,357.0,3
13947,-640,10643,3049,-2767,-1128,158.0,330.0,451.0,357.0,3
14283,-92,9895,1226,-2801,-1416,157.0,328.0,456.0,357.0,3
14111,-732,9087,439,-2399,-2004,158.0,328.0,461.0,360.0,3
13699,-328,9015,477,-1811,-2114,157.0,328.0,461.0,357.0,3
13591,-128,8883,492,-1081,-1764,156.0,330.0,461.0,351.0,3
13159,520,9103,109,-878,-1531,156.0,328.0,461.0,360.0,3
13003,1116,9511,-740,-840,-1528,156.0,330.0,461.0,360.0,3
12971,1284,9767,-2042,-1000,-1519,156.0,330.0,456.0,357.0,3
12827,840,9735,-2760,-1170,-1545,156.0,328.0,461.0,360.0,3
12747,420,9919,-3029,-1759,-1419,157.0,328.0,461.0,360.0,3
13067,120,9647,-2379,-2149,-1148,156.0,330.0,461.0,357.0,3
13243,116,9759,-1764,-2640,-870,156.0,330.0,461.0,357.0,3
13175,520,9827,-1461,-3038,-416,155.0,330.0,461.0,357.0,3
13635,48,9599,-1003,-3265,-111,156.0,330.0,465.0,360.0,3
14051,-44,9447,-564,-3306,82,157.0,333.0,461.0,354.0,3
13975,-456,8967,-276,-3345,485,157.0,330.0,461.0,360.0,3
14139,-932,8875,176,-3376,700,157.0,333.0,461.0,357.0,3
14315,-740,8871,456,-3276,850,156.0,333.0,456.0,360.0,3
14103,-480,8559,-379,-3123,1069,158.0,333.0,465.0,383.0,3
14167,-1424,8347,-536,-3321,784,158.0,330.0,461.0,377.0,3
14527,-1456,8279,286,-3525,498,157.0,333.0,461.0,380.0,3
14627,-752,8271,315,-3376,587,156.0,330.0,461.0,380.0,3
14115,-656,8055,-553,-3357,800,158.0,333.0,461.0,383.0,3
14123,-1272,7875,-703,-3599,646,156.0,330.0,465.0,380.0,3
14563,-1264,7751,-265,-3275,456,157.0,330.0,456.0,380.0,3
14843,-1092,7539,48,-2989,564,156.0,330.0,456.0,377.0,3
14783,-672,7431,-313,-2625,819,157.0,330.0,461.0,380.0,3
15067,-968,7339,-860,-2052,1032,158.0,328.0,461.0,377.0,3
15243,-1104,7495,-1151,-1523,1180,158.0,333.0,461.0,370.0,3
15155,-1348,7659,-1192,-895,1376,157.0,330.0,456.0,363.0,3
15091,-1864,7411,-1113,-402,1329,156.0,328.0,461.0,383.0,3
15111,-1900,7355,-698,-49,1023,156.0,325.0,461.0,363.0,3
14823,-1820,7431,-269,76,1079,156.0,328.0,461.0,357.0,3
14391,-2012,7335,209,324,873,156.0,330.0,456.0,360.0,3
14423,-2008,7579,669,86,605,156.0,325.0,461.0,360.0,3
14767,-1864,7571,983,55,405,156.0,330.0,465.0,354.0,3
14587,-1700,7575,1069,276,250,156.0,328.0,461.0,357.0,3
14395,-1344,7587,804,337,261,157.0,325.0,461.0,357.0,3
14291,-1416,7763,356,325,285,157.0,333.0,461.0,357.0,3
14407,-1612,7827,79,275,313,156.0,328.0,456.0,357.0,3
14095,-1432,7987,-88,337,223,157.0,328.0,461.0,357.0,3
14155,-1292,7775,-210,31,265,157.0,325.0,461.0,357.0,3
14375,-1400,7659,-281,64,295,157.0,328.0,456.0,357.0,3
14471,-1300,7879,-226,29,209,157.0,333.0,456.0,357.0,3
14423,-1116,7791,-437,23,258,157.0,328.0,461.0,357.0,3
14379,-1344,7835,-457,44,216,156.0,328.0,461.0,357.0,3
14459,-1300,7695,-488,-104,131,157.0,320.0,461.0,357.0,3
14415,-1564,7747,-277,-153,-173,157.0,328.0,456.0,354.0,3
14703,-1840,7811,136,-316,-285,157.0,333.0,461.0,357.0,3
14671,-1932,7875,297,-401,-301,157.0,328.0,465.0,357.0,3
14531,-2124,7827,461,-425,-397,157.0,325.0,461.0,354.0,3
14887,-2096,7323,704,-399,-460,156.0,320.0,461.0,357.0,3
14723,-1888,7691,1094,-239,-544,155.0,322.0,456.0,354.0,3
14715,-1500,7487,1054,-164,-358,157.0,336.0,461.0,357.0,3
14563,-1808,7363,1116,-96,115,156.0,330.0,461.0,357.0,3
14439,-2004,7695,1632,-4,-261,157.0,328.0,456.0,357.0,3
14435,-1308,7787,1471,-209,-271,157.0,328.0,456.0,357.0,3
14159,-1488,7683,1061,-410,-177,157.0,333.0,461.0,360.0,3
14135,-1544,7615,1351,-552,-245,157.0,333.0,461.0,354.0,3
13983,-1892,7443,1988,-814,-368,158.0,330.0,456.0,357.0,3
13923,-1740,7743,2529,-1114,-506,157.0,328.0,456.0,357.0,3
14375,-820,7711,1786,-1134,-687,156.0,325.0,456.0,357.0,3
14727,-112,7659,306,-811,-299,159.0,336.0,461.0,354.0,3
14691,-1576,7551,-132,-500,-422,157.0,336.0,456.0,357.0,3
15043,-2540,7539,135,-409,-693,157.0,325.0,456.0,354.0,3
15539,-2316,7663,683,-143,-743,157.0,322.0,461.0,351.0,3
16187,-1516,7787,656,94,-674,157.0,322.0,456.0,354.0,3
16403,-832,8119,-226,680,-175,160.0,333.0,461.0,351.0,3
15983,-1672,8159,-508,1156,350,156.0,333.0,461.0,354.0,3
15715,-2264,7647,632,1289,602,156.0,322.0,447.0,354.0,3
15199,-2352,7835,2095,1162,421,156.0,328.0,461.0,354.0,3
14479,-1624,7603,3455,665,474,156.0,325.0,461.0,360.0,3
14263,-1096,8055,4883,737,737,157.0,322.0,461.0,354.0,3
13859,508,8031,2990,467,979,156.0,333.0,456.0,354.0,3
13371,184,7715,805,-139,877,156.0,325.0,465.0,354.0,3
13523,-932,7719,540,-403,439,157.0,325.0,461.0,354.0,3
13539,-1356,7655,1418,-438,384,155.0,325.0,456.0,354.0,3
13507,-1212,7639,2347,-394,245,158.0,330.0,461.0,354.0,3
13639,336,7731,1491,-461,398,156.0,330.0,461.0,357.0,3
13823,92,7451,-424,-253,576,156.0,325.0,456.0,354.0,3
13963,-1280,7479,-138,13,365,156.0,322.0,456.0,357.0,3
14315,-1308,7695,290,233,466,156.0,325.0,456.0,357.0,3
14603,-1516,7911,23,465,180,157.0,333.0,456.0,354.0,3
14779,-1464,7931,-68,429,-109,156.0,336.0,461.0,354.0,3
15215,-1876,8135,-158,393,-249,165.0,322.0,456.0,354.0,3
15175,-1776,8447,196,255,-295,157.0,322.0,456.0,354.0,3
15123,-1580,8419,498,137,-381,158.0,330.0,461.0,354.0,3
15391,-1296,8443,373,-206,-449,157.0,330.0,456.0,354.0,3
15379,-1420,8311,310,-145,-390,157.0,320.0,456.0,354.0,3
15211,-1472,8511,206,-202,-189,157.0,325.0,456.0,357.0,3
15223,-1452,8559,123,-177,94,157.0,325.0,456.0,351.0,3
14771,-1248,8455,115,41,230,157.0,328.0,461.0,354.0,3
13779,-852,8087,-801,450,446,157.0,330.0,456.0,354.0,3
13535,-1136,7987,-1025,686,400,158.0,325.0,456.0,354.0,3
13223,-1784,7903,-611,714,11,157.0,322.0,456.0,354.0,3
12915,-1504,7619,106,841,-167,158.0,325.0,461.0,357.0,3
12815,-1328,7875,117,635,-77,157.0,328.0,456.0,351.0,3
13227,-1128,8251,-199,518,-34,157.0,320.0,451.0,354.0,3
13231,-1380,8107,-364,530,-244,157.0,322.0,456.0,354.0,3
13495,-1808,7955,-506,271,-515,160.0,320.0,456.0,351.0,3
14035,-1912,8019,-81,-42,-760,156.0,320.0,451.0,351.0,3
14239,-1844,8355,255,-291,-821,157.0,333.0,456.0,354.0,3
14643,-1728,8251,538,-579,-926,157.0,336.0,465.0,354.0,3
15043,-1344,8311,143,-829,-896,156.0,328.0,456.0,354.0,3
15443,-1524,8279,-397,-812,-898,156.0,325.0,456.0,354.0,3
15907,-1976,8319,-125,-751,-954,158.0,330.0,456.0,354.0,3
16067,-1888,8339,395,-684,-700,158.0,333.0,456.0,354.0,3
15895,-1604,8231,478,-307,-298,157.0,322.0,451.0,354.0,3
15647,-1368,8403,221,-56,-92,157.0,325.0,461.0,354.0,3
15103,-1064,8363,-143,263,256,156.0,322.0,456.0,354.0,3
13759,-1356,8087,-35,489,750,156.0,333.0,456.0,354.0,3
13343,-1508,7799,399,551,878,156.0,333.0,461.0,354.0,3
12875,-1148,8115,753,437,706,157.0,322.0,456.0,354.0,3
12871,-996,7983,614,320,467,156.0,322.0,456.0,354.0,3
12883,-1148,7847,-68,178,292,158.0,328.0,451.0,354.0,3
12923,-1588,7991,-277,102,137,157.0,330.0,456.0,354.0,3
13099,-1676,8083,70,116,-33,157.0,325.0,456.0,351.0,3
13483,-1600,8203,147,2,-12,157.0,325.0,456.0,354.0,3
13871,-1568,8163,186,-40,6,157.0,325.0,451.0,354.0,3
13959,-1744,7875,348,-29,-39,156.0,330.0,456.0,351.0,3
15279,-1840,8127,385,-192,54,156.0,328.0,456.0,354.0,3
15379,-1964,8455,184,-180,225,157.0,325.0,456.0,354.0,3
15611,-1964,8347,108,-268,174,157.0,325.0,451.0,357.0,3
15367,-2192,8543,184,-368,-9,157.0,330.0,461.0,354.0,3
15183,-1932,8487,709,-540,61,157.0,330.0,451.0,354.0,3
14915,-1896,8647,1118,-432,372,157.0,325.0,451.0,354.0,3
14819,-1732,8295,1071,-468,671,157.0,322.0,456.0,354.0,3
14215,-1640,8487,803,-404,783,157.0,322.0,456.0,354.0,3
13763,-1824,8359,633,-536,754,155.0,325.0,461.0,354.0,3
13431,-2032,8263,675,-538,611,157.0,330.0,456.0,354.0,3
13107,-1792,7707,986,-437,406,156.0,328.0,451.0,354.0,3
13363,-1712,7763,959,-301,232,157.0,325.0,451.0,354.0,3
13643,-1692,7699,759,-6,-31,157.0,336.0,451.0,354.0,3
13423,-1804,7775,565,204,-208,158.0,333.0,456.0,357.0,3
13699,-2032,7803,872,394,-350,157.0,330.0,456.0,354.0,3
13731,-1896,8107,1199,564,-439,157.0,322.0,451.0,354.0,3
14083,-1568,8183,815,769,-426,157.0,322.0,456.0,354.0,3
14167,-1652,8831,97,907,-363,156.0,333.0,447.0,357.0,3
13815,-2072,8627,-82,894,-331,156.0,333.0,456.0,354.0,3
13731,-2212,9171,20,402,-341,156.0,322.0,456.0,351.0,3
13915,-2004,8899,487,113,-297,157.0,325.0,451.0,354.0,3
13799,-1832,8547,603,-49,-163,156.0,320.0,451.0,354.0,3
13947,-2172,7915,805,-196,47,156.0,320.0,456.0,354.0,3
14391,-1916,7903,1048,-319,97,157.0,328.0,451.0,354.0,3
14735,-2332,7707,1041,-323,10,157.0,317.0,456.0,354.0,3
15199,-2208,7871,960,-416,31,156.0,325.0,451.0,354.0,3
15147,-2452,8251,893,-408,-246,156.0,314.0,451.0,354.0,3
14307,-2628,8915,737,-383,-538,157.0,330.0,456.0,354.0,3
13927,-2476,9243,895,-490,-735,156.0,320.0,447.0,357.0,3
13679,-2108,8983,1058,-674,-922,157.0,322.0,451.0,354.0,3
13667,-1408,9095,1141,-796,-1148,157.0,317.0,456.0,354.0,3
13711,-640,8935,753,-550,-1166,156.0,314.0,465.0,357.0,3
13163,-568,8687,-85,-367,-937,157.0,322.0,456.0,354.0,3
13259,-864,8527,-222,-12,-682,155.0,330.0,451.0,357.0,3
13487,-964,8335,-218,194,-400,157.0,320.0,456.0,354.0,3
13435,-1148,8107,-208,477,-258,157.0,322.0,456.0,354.0,3
13531,-1476,8047,-172,326,-248,157.0,330.0,456.0,354.0,3
13919,-1788,8187,-282,101,-295,158.0,328.0,461.0,354.0,3
13875,-2036,8303,-207,-140,-533,157.0,322.0,451.0,354.0,3
14339,-2168,8279,125,-346,-664,158.0,317.0,451.0,357.0,3
14431,-2256,8419,227,-486,-596,158.0,314.0,447.0,357.0,3
14567,-2176,8651,284,-662,-657,157.0,330.0,456.0,357.0,3
14995,-1956,8655,250,-690,-818,158.0,333.0,451.0,357.0,3
14751,-1844,8915,191,-613,-884,157.0,325.0,456.0,357.0,3
14667,-1704,8991,64,-624,-884,157.0,322.0,451.0,357.0,3
14723,-1552,9239,-246,-526,-778,156.0,328.0,456.0,357.0,3
14587,-1820,9303,-443,-194,-810,157.0,328.0,456.0,357.0,3
14403,-1588,9459,-805,9,-613,155.0,333.0,447.0,360.0,3
14391,-1776,9215,-1194,326,-186,157.0,328.0,456.0,357.0,3
14655,-2188,8751,-1466,884,-248,157.0,320.0,451.0,357.0,3
14455,-2148,8327,-1414,1160,-420,157.0,330.0,456.0,357.0,3
14603,-2388,7979,-1159,1394,-415,157.0,333.0,456.0,357.0,3
14423,-2284,7335,-711,1605,-345,159.0,333.0,451.0,354.0,3
14267,-1940,7247,-528,1593,-407,166.0,322.0,456.0,357.0,3
14107,-1680,6987,-333,1506,-661,157.0,317.0,456.0,354.0,3
14027,-1228,7115,-201,1409,-798,157.0,325.0,456.0,357.0,3
13955,-664,7391,-205,1199,-530,157.0,330.0,456.0,357.0,3
13671,-724,7355,-293,1020,-75,155.0,320.0,456.0,357.0,3
13659,-936,7719,-112,690,222,157.0,322.0,461.0,357.0,3
13859,-1212,7975,246,371,382,157.0,322.0,456.0,354.0,3
14035,-1428,8159,530,-87,539,157.0,330.0,456.0,354.0,3
13895,-1464,8327,697,-261,758,156.0,330.0,456.0,357.0,3
13755,-1804,8735,807,-603,763,155.0,322.0,456.0,354.0,3
13843,-1768,8879,841,-681,664,157.0,328.0,456.0,357.0,3
13827,-2128,8939,818,-819,623,156.0,317.0,456.0,357.0,3
14019,-2284,9227,973,-832,535,157.0,322.0,456.0,354.0,3
14271,-2112,9507,1317,-647,303,157.0,330.0,456.0,354.0,3
14411,-2012,9875,961,-635,292,157.0,322.0,451.0,351.0,3
14575,-2032,9755,463,-535,461,156.0,322.0,451.0,354.0,3
14363,-2164,9451,280,-169,566,157.0,325.0,456.0,357.0,3
14075,-2200,9235,-28,-40,596,157.0,320.0,456.0,357.0,3
13787,-2272,8747,-57,97,397,157.0,328.0,456.0,357.0,3
13539,-2276,8483,180,184,107,157.0,322.0,456.0,357.0,3
13227,-2372,8199,510,141,-174,156.0,322.0,456.0,351.0,3
13271,-2108,8119,622,118,-375,159.0,320.0,456.0,354.0,3
13359,-1768,8019,536,347,-594,156.0,320.0,456.0,357.0,3
12951,-1728,8079,189,296,-847,157.0,328.0,456.0,357.0,3
13095,-1588,8023,144,427,-889,157.0,325.0,461.0,360.0,3
13059,-1576,8355,291,603,-936,157.0,320.0,456.0,357.0,3
13063,-824,8575,180,589,-562,157.0,322.0,451.0,360.0,3
13535,-1004,8699,40,444,-373,157.0,328.0,451.0,360.0,3
13659,-1484,9127,36,343,-372,157.0,320.0,451.0,357.0,3
13843,-1800,9167,50,219,-348,157.0,322.0,451.0,357.0,3
13975,-2040,9351,151,102,-363,158.0,322.0,451.0,357.0,3
14507,-2188,9543,110,-96,-442,155.0,317.0,456.0,354.0,3
14543,-2536,9583,68,-15,-529,156.0,330.0,456.0,357.0,3
14515,-2852,9475,344,-136,-636,156.0,325.0,456.0,357.0,3
14615,-2652,9467,630,-204,-639,157.0,322.0,456.0,354.0,3
14463,-2360,9383,731,-198,-643,157.0,320.0,456.0,354.0,3
13839,-1788,9331,447,-38,-537,157.0,328.0,461.0,354.0,3
13567,-1612,9087,290,-131,-360,158.0,342.0,456.0,357.0,3
13075,-1436,9487,281,9,-140,156.0,320.0,456.0,354.0,3
12851,-1024,9167,195,32,81,157.0,322.0,451.0,354.0,3
12471,-1400,9171,-178,140,211,157.0,328.0,461.0,357.0,3
12611,-1916,8687,-157,143,230,157.0,325.0,456.0,354.0,3
12903,-2128,8747,82,30,-17,156.0,325.0,451.0,354.0,3
13291,-2076,8507,400,83,-305,157.0,322.0,456.0,357.0,3
13675,-1980,8571,242,191,-592,158.0,325.0,456.0,354.0,3
13883,-2368,8379,70,367,-630,156.0,317.0,456.0,357.0,3
14091,-2324,8619,204,530,-625,158.0,328.0,456.0,357.0,3
14339,-2460,8663,149,749,-635,154.0,330.0,451.0,351.0,3
14355,-2348,8627,266,714,-790,157.0,320.0,456.0,354.0,3
14151,-2252,8755,294,848,-844,157.0,320.0,456.0,357.0,3
14179,-2112,9067,396,644,-892,157.0,317.0,456.0,351.0,3
14115,-1868,8975,514,553,-933,160.0,328.0,456.0,357.0,3
13655,-1600,9319,572,352,-745,156.0,320.0,447.0,354.0,3
13575,-1272,9639,415,101,-473,157.0,322.0,451.0,357.0,3
13371,-1428,9635,448,-203,-299,157.0,317.0,451.0,354.0,3
13311,-1284,9859,479,-489,-216,158.0,330.0,451.0,354.0,3
13251,-1352,9547,358,-763,-12,157.0,330.0,456.0,357.0,3
13339,-1656,9407,366,-942,106,156.0,320.0,451.0,354.0,3
13179,-1640,9479,397,-951,221,158.0,320.0,456.0,357.0,3
13443,-1840,9003,260,-869,174,156.0,317.0,456.0,354.0,3
13679,-1956,8895,245,-647,-52,157.0,328.0,456.0,354.0,3
13663,-1932,8923,273,-279,-254,158.0,328.0,456.0,357.0,3
13727,-2000,8967,287,-82,-330,157.0,333.0,456.0,360.0,3
13643,-2028,8867,273,285,-366,156.0,322.0,451.0,357.0,3
13675,-1984,9427,245,471,-499,158.0,317.0,451.0,357.0,3
13791,-1552,9391,11,760,-508,157.0,325.0,456.0,357.0,3
13835,-1664,9411,-278,602,-294,160.0,330.0,451.0,354.0,3
13879,-1748,9263,-304,584,-121,157.0,325.0,447.0,357.0,3
13771,-1580,9315,-354,551,-90,157.0,312.0,451.0,357.0,3
13799,-1604,9163,-456,267,-83,157.0,330.0,456.0,360.0,3
13607,-1620,9255,-298,44,-27,157.0,330.0,461.0,357.0,3
13495,-1756,9067,-218,-162,-11,155.0,314.0,451.0,354.0,3
13455,-2072,9487,-177,-641,-95,157.0,325.0,438.0,357.0,3
13607,-1900,9611,36,-851,-21,156.0,317.0,456.0,357.0,3
13487,-1944,9895,-89,-1036,117,156.0,325.0,451.0,357.0,3
13379,-2140,9735,-143,-1047,167,158.0,328.0,451.0,357.0,3
13315,-2152,9751,-176,-1172,219,157.0,333.0,461.0,360.0,3
13715,-1972,9871,-226,-954,228,158.0,325.0,451.0,354.0,3
13483,-2352,9395,-276,-683,147,155.0,314.0,456.0,357.0,3
13451,-2536,9027,-301,-328,19,155.0,328.0,456.0,357.0,3
13723,-2168,9047,-263,43,-140,156.0,330.0,451.0,360.0,3
13563,-2300,9119,-207,279,-339,157.0,339.0,461.0,363.0,3
13567,-1856,8823,188,386,-324,154.0,317.0,456.0,373.0,3
13687,-1512,8847,215,395,-207,155.0,320.0,461.0,377.0,3
13759,-1240,9291,239,151,43,154.0,314.0,461.0,380.0,3
13555,-1292,9371,169,23,411,153.0,328.0,465.0,380.0,3
13383,-1460,9339,96,-319,805,154.0,325.0,465.0,383.0,3
13607,-1784,8795,230,-520,1087,155.0,312.0,461.0,387.0,3
13375,-2352,8667,462,-735,1197,155.0,314.0,465.0,394.0,3
13635,-2384,8915,483,-1017,1240,153.0,320.0,465.0,398.0,3
13703,-2728,8727,421,-947,894,155.0,322.0,470.0,398.0,3
13203,-2488,9163,755,-1133,322,154.0,317.0,470.0,405.0,3
12995,-2396,9203,554,-1351,325,154.0,314.0,470.0,405.0,3
13215,-3092,8651,401,-941,133,154.0,314.0,470.0,405.0,3
13051,-1940,9331,553,-499,-647,156.0,336.0,480.0,417.0,3
13043,-1776,9819,-75,-596,-681,156.0,354.0,485.0,417.0,3
13167,-2272,9263,-265,-704,-561,154.0,336.0,491.0,425.0,3
13427,-2056,8951,353,-186,-507,154.0,333.0,485.0,425.0,3
13367,-1988,9355,1,-504,-460,156.0,330.0,491.0,430.0,3
13739,-2004,8931,41,-148,-217,155.0,330.0,496.0,434.0,3
13603,-2348,8943,-91,-143,-215,155.0,330.0,501.0,442.0,3
13759,-2372,8687,-228,-34,-101,154.0,333.0,496.0,442.0,3
13783,-3024,8507,-436,38,-235,154.0,328.0,501.0,447.0,3
13719,-2972,8719,160,53,-482,157.0,336.0,507.0,456.0,3
13883,-2892,8763,-117,-105,-655,154.0,342.0,496.0,475.0,3
13767,-2840,8939,484,-141,-877,154.0,342.0,501.0,485.0,3
13847,-2260,8975,445,-362,-652,155.0,345.0,507.0,491.0,3
14051,-2072,8823,285,-399,-409,157.0,354.0,501.0,491.0,3
13963,-2080,9103,339,-547,-316,153.0,345.0,496.0,491.0,3
13963,-1912,8451,424,-517,79,155.0,351.0,496.0,485.0,3
13755,-2280,8551,153,-441,273,155.0,339.0,496.0,480.0,3
13831,-2296,8807,287,-511,120,155.0,330.0,501.0,480.0,3
13787,-2528,8399,184,-441,164,153.0,336.0,496.0,475.0,3
13711,-2800,8583,498,-474,102,154.0,357.0,496.0,480.0,3
13759,-2512,8423,799,-403,102,154.0,345.0,501.0,485.0,3
13651,-2548,8315,693,29,-67,154.0,339.0,496.0,491.0,3
13563,-2352,8915,206,-215,-170,154.0,328.0,496.0,496.0,3
13663,-2372,8843,231,-254,-142,156.0,348.0,496.0,501.0,3
13531,-2600,8683,344,-74,-144,155.0,345.0,496.0,501.0,3
13707,-2572,8855,307,-261,-123,156.0,348.0,496.0,496.0,3
13555,-2316,8839,457,-241,-140,155.0,339.0,496.0,496.0,3
13459,-2296,8783,390,-169,-356,154.0,339.0,491.0,496.0,3
13647,-2248,8811,163,-383,-419,154.0,342.0,491.0,496.0,3
13799,-2288,8527,231,-127,-409,155.0,339.0,491.0,496.0,3
13907,-2344,8411,386,-24,-429,155.0,328.0,491.0,491.0,3
13887,-2492,8439,529,93,-409,155.0,336.0,485.0,496.0,3
13751,-2612,8823,555,-95,-412,154.0,351.0,491.0,491.0,3
13963,-1992,9407,823,-145,-188,156.0,342.0,485.0,491.0,3
